,time,name,size,type,price
45345,17:44:02,classic_dlx,L,classic,20.5
45346,17:44:02,ital_supr,M,supreme,16.5
45347,17:58:57,cali_ckn,L,chicken,20.75
45348,17:58:57,big_meat,S,classic,12.0
45349,18:12:08,ital_veggie,M,veggie,16.75
45350,18:12:08,pep_msh_pep,S,classic,11.0
45351,18:16:17,ckn_pesto,S,chicken,12.75
45352,18:16:17,classic_dlx,S,classic,12.0
45353,18:16:17,ital_supr,L,supreme,20.75
45354,18:28:21,soppressata,S,supreme,12.5
45355,18:32:36,sicilian,M,supreme,16.25
45356,18:32:36,classic_dlx,M,classic,16.0
45357,18:32:36,pep_msh_pep,M,classic,14.5
45358,18:32:36,thai_ckn,S,chicken,12.75
45359,18:49:13,thai_ckn,S,chicken,12.75
45360,18:49:13,spinach_supr,S,supreme,12.5
45361,18:49:13,bbq_ckn,M,chicken,16.75
45362,18:49:13,calabrese,M,supreme,16.25
45363,19:00:55,peppr_salami,L,supreme,20.75
45364,19:00:55,thai_ckn,L,chicken,20.75
45365,19:21:54,bbq_ckn,L,chicken,20.75
45366,19:21:54,spin_pesto,M,veggie,16.5
45367,19:21:54,ital_supr,M,supreme,16.5
45368,19:37:16,classic_dlx,M,classic,16.0
45369,19:37:16,spinach_supr,M,supreme,16.5
45370,19:52:34,napolitana,M,classic,16.0
45371,19:57:47,bbq_ckn,S,chicken,12.75
45372,19:57:47,classic_dlx,M,classic,16.0
45373,19:57:47,ckn_pesto,L,chicken,20.75
45374,20:17:47,the_greek,XL,classic,25.5
45375,20:17:47,sicilian,M,supreme,16.25
45376,20:43:18,veggie_veg,S,veggie,12.0
45377,20:43:18,classic_dlx,M,classic,16.0
45378,20:46:35,thai_ckn,L,chicken,20.75
45379,20:46:35,mexicana,M,veggie,16.0
45380,20:46:35,southw_ckn,M,chicken,16.75
45381,20:46:35,hawaiian,S,classic,10.5
45382,21:00:11,pepperoni,L,classic,15.25
45383,21:00:11,mexicana,M,veggie,16.0
45384,21:13:27,the_greek,XL,classic,25.5
45385,21:13:27,ital_cpcllo,L,classic,20.5
45386,21:13:27,veggie_veg,M,veggie,16.0
45387,21:29:19,mexicana,L,veggie,20.25
45388,21:29:19,thai_ckn,M,chicken,16.75
45389,21:29:19,cali_ckn,L,chicken,20.75
45390,11:34:40,veggie_veg,L,veggie,20.25
45391,11:37:01,green_garden,S,veggie,12.0
45392,11:37:01,veggie_veg,M,veggie,16.0
45393,11:50:33,pepperoni,L,classic,15.25
45394,11:57:46,pep_msh_pep,S,classic,11.0
45395,11:58:10,spin_pesto,M,veggie,16.5
45396,11:58:10,southw_ckn,L,chicken,20.75
45397,11:58:10,hawaiian,L,classic,16.5
45398,11:58:10,four_cheese,L,veggie,17.95
45399,11:58:10,peppr_salami,S,supreme,12.5
45400,11:58:10,sicilian,M,supreme,16.25
45401,11:58:10,southw_ckn,L,chicken,20.75
45402,12:13:27,soppressata,M,supreme,16.5
45403,12:13:27,hawaiian,L,classic,16.5
45404,12:13:27,sicilian,M,supreme,16.25
45405,12:13:27,sicilian,L,supreme,20.25
45406,12:13:27,thai_ckn,M,chicken,16.75
45407,12:13:27,four_cheese,L,veggie,17.95
45408,12:13:27,veggie_veg,M,veggie,16.0
45409,12:13:27,ckn_alfredo,M,chicken,16.75
45410,12:13:27,spicy_ital,L,supreme,20.75
45411,12:13:27,hawaiian,L,classic,16.5
45412,12:13:27,ital_supr,L,supreme,20.75
45413,12:13:27,pep_msh_pep,L,classic,17.5
45414,12:13:27,hawaiian,S,classic,10.5
45415,12:13:27,the_greek,L,classic,20.5
45416,12:26:42,ital_supr,L,supreme,20.75
45417,12:26:42,napolitana,S,classic,12.0
45418,12:26:42,ckn_pesto,M,chicken,16.75
45419,13:08:00,ital_supr,L,supreme,20.75
45420,13:27:40,spinach_fet,L,veggie,20.25
45421,13:27:40,sicilian,M,supreme,16.25
45422,13:27:40,cali_ckn,M,chicken,16.75
45423,13:31:12,big_meat,S,classic,12.0
45424,13:38:22,ital_veggie,L,veggie,21.0
45425,13:38:22,green_garden,S,veggie,12.0
45426,13:54:44,pepperoni,M,classic,12.5
45427,13:54:44,five_cheese,L,veggie,18.5
45428,13:54:44,mexicana,M,veggie,16.0
45429,13:55:12,four_cheese,L,veggie,17.95
45430,13:55:12,spinach_supr,S,supreme,12.5
45431,13:57:19,classic_dlx,S,classic,12.0
45432,14:10:38,sicilian,S,supreme,12.25
45433,14:28:37,peppr_salami,M,supreme,16.5
45434,14:28:37,sicilian,L,supreme,20.25
45435,14:28:37,big_meat,S,classic,12.0
45436,15:55:34,pep_msh_pep,M,classic,14.5
45437,15:55:34,hawaiian,S,classic,10.5
45438,16:15:11,bbq_ckn,S,chicken,12.75
45439,16:15:11,four_cheese,L,veggie,17.95
45440,16:30:28,classic_dlx,M,classic,16.0
45441,16:30:28,ital_cpcllo,L,classic,20.5
45442,16:36:16,peppr_salami,M,supreme,16.5
45443,16:36:16,pep_msh_pep,S,classic,11.0
45444,16:36:16,classic_dlx,M,classic,16.0
45445,16:38:50,ital_supr,L,supreme,20.75
45446,16:42:29,hawaiian,L,classic,16.5
45447,16:52:33,pep_msh_pep,L,classic,17.5
45448,16:52:33,sicilian,S,supreme,12.25
45449,17:08:29,ital_supr,S,supreme,12.5
45450,17:08:29,soppressata,L,supreme,20.75
45451,17:08:29,thai_ckn,S,chicken,12.75
45452,17:21:05,napolitana,L,classic,20.5
45453,17:21:05,sicilian,S,supreme,12.25
45454,17:55:56,ital_supr,S,supreme,12.5
45455,17:55:56,green_garden,S,veggie,12.0
45456,17:55:56,peppr_salami,L,supreme,20.75
45457,18:12:14,cali_ckn,L,chicken,20.75
45458,18:12:14,hawaiian,L,classic,16.5
45459,18:35:17,spinach_fet,S,veggie,12.0
45460,18:35:17,thai_ckn,S,chicken,12.75
45461,18:35:17,sicilian,S,supreme,12.25
45462,18:35:17,hawaiian,S,classic,10.5
45463,18:42:18,napolitana,M,classic,16.0
45464,18:42:18,ckn_alfredo,M,chicken,16.75
45465,18:42:18,bbq_ckn,M,chicken,16.75
45466,18:42:18,green_garden,S,veggie,12.0
45467,18:53:01,four_cheese,L,veggie,17.95
45468,18:53:01,prsc_argla,L,supreme,20.75
45469,19:03:40,bbq_ckn,M,chicken,16.75
45470,19:10:32,ital_veggie,M,veggie,16.75
45471,19:14:03,bbq_ckn,L,chicken,20.75
45472,19:14:03,mexicana,L,veggie,20.25
45473,19:14:03,mexicana,L,veggie,20.25
45474,19:23:32,spinach_fet,M,veggie,16.0
45475,19:23:32,pep_msh_pep,L,classic,17.5
45476,19:23:32,hawaiian,S,classic,10.5
45477,19:26:50,ital_cpcllo,L,classic,20.5
45478,19:28:14,spin_pesto,S,veggie,12.5
45479,19:28:14,sicilian,L,supreme,20.25
45480,19:41:57,four_cheese,L,veggie,17.95
45481,19:41:57,southw_ckn,L,chicken,20.75
45482,19:41:57,big_meat,S,classic,12.0
45483,19:41:57,napolitana,L,classic,20.5
45484,19:48:53,four_cheese,L,veggie,17.95
45485,19:48:53,spin_pesto,M,veggie,16.5
45486,19:51:10,mexicana,L,veggie,20.25
45487,19:51:10,big_meat,S,classic,12.0
45488,20:02:43,ckn_alfredo,L,chicken,20.75
45489,20:02:43,mediterraneo,L,veggie,20.25
45490,20:02:43,thai_ckn,M,chicken,16.75
45491,20:02:43,mediterraneo,L,veggie,20.25
45492,20:23:36,sicilian,S,supreme,12.25
45493,20:23:36,spicy_ital,S,supreme,12.5
45494,20:23:36,ital_supr,M,supreme,16.5
45495,20:23:36,ital_supr,L,supreme,20.75
45496,20:30:02,five_cheese,L,veggie,18.5
45497,20:32:06,five_cheese,L,veggie,18.5
45498,20:47:38,cali_ckn,S,chicken,12.75
45499,20:47:38,pepperoni,L,classic,15.25
45500,20:58:16,brie_carre,S,supreme,23.65
45501,20:58:16,four_cheese,L,veggie,17.95
45502,20:58:16,ital_cpcllo,M,classic,16.0
45503,21:03:36,veggie_veg,M,veggie,16.0
45504,21:03:36,ital_supr,L,supreme,20.75
45505,11:24:19,brie_carre,S,supreme,23.65
45506,11:27:56,prsc_argla,M,supreme,16.5
45507,11:32:26,thai_ckn,L,chicken,20.75
45508,11:37:42,cali_ckn,S,chicken,12.75
45509,11:56:16,hawaiian,M,classic,13.25
45510,11:56:16,cali_ckn,M,chicken,16.75
45511,11:56:16,big_meat,S,classic,12.0
45512,11:56:16,cali_ckn,L,chicken,20.75
45513,11:59:10,spin_pesto,S,veggie,12.5
45514,11:59:10,pepperoni,S,classic,9.75
45515,11:59:10,classic_dlx,M,classic,16.0
45516,11:59:10,thai_ckn,S,chicken,12.75
45517,11:59:10,napolitana,L,classic,20.5
45518,11:59:10,ital_supr,M,supreme,16.5
45519,11:59:10,bbq_ckn,M,chicken,16.75
45520,11:59:10,sicilian,L,supreme,20.25
45521,11:59:10,ckn_alfredo,M,chicken,16.75
45522,11:59:10,spicy_ital,L,supreme,20.75
45523,12:07:01,big_meat,S,classic,12.0
45524,12:07:01,ital_veggie,S,veggie,12.75
45525,12:08:37,pep_msh_pep,L,classic,17.5
45526,12:08:37,ital_veggie,S,veggie,12.75
45527,12:14:36,spicy_ital,S,supreme,12.5
45528,12:14:36,sicilian,M,supreme,16.25
45529,12:14:36,four_cheese,L,veggie,17.95
45530,12:14:36,bbq_ckn,S,chicken,12.75
45531,12:20:14,bbq_ckn,M,chicken,16.75
45532,12:20:49,napolitana,S,classic,12.0
45533,12:20:49,mexicana,L,veggie,20.25
45534,12:20:49,pepperoni,S,classic,9.75
45535,12:26:22,southw_ckn,L,chicken,20.75
45536,12:26:22,spicy_ital,M,supreme,16.5
45537,12:26:22,ckn_pesto,M,chicken,16.75
45538,12:26:22,ckn_pesto,L,chicken,20.75
45539,12:26:22,cali_ckn,M,chicken,16.75
45540,12:26:22,spin_pesto,S,veggie,12.5
45541,12:26:22,brie_carre,S,supreme,23.65
45542,12:26:22,spicy_ital,L,supreme,20.75
45543,12:32:41,bbq_ckn,S,chicken,12.75
45544,12:32:41,ital_cpcllo,L,classic,20.5
45545,12:38:39,spicy_ital,L,supreme,20.75
45546,12:40:42,hawaiian,M,classic,13.25
45547,12:53:58,mexicana,L,veggie,20.25
45548,12:53:58,bbq_ckn,M,chicken,16.75
45549,13:00:12,napolitana,L,classic,20.5
45550,13:01:26,peppr_salami,S,supreme,12.5
45551,13:01:26,bbq_ckn,M,chicken,16.75
45552,13:01:26,spinach_fet,M,veggie,16.0
45553,13:04:56,classic_dlx,L,classic,20.5
45554,13:07:22,big_meat,S,classic,12.0
45555,13:41:44,ital_cpcllo,M,classic,16.0
45556,14:22:55,hawaiian,S,classic,10.5
45557,14:22:55,thai_ckn,S,chicken,12.75
45558,14:22:55,thai_ckn,M,chicken,16.75
45559,14:22:55,pep_msh_pep,L,classic,17.5
45560,15:26:55,spicy_ital,L,supreme,20.75
45561,15:26:55,southw_ckn,M,chicken,16.75
45562,15:26:55,ital_supr,M,supreme,16.5
45563,15:26:55,spin_pesto,L,veggie,20.75
45564,15:35:33,classic_dlx,L,classic,20.5
45565,15:35:33,classic_dlx,M,classic,16.0
45566,15:35:33,mexicana,M,veggie,16.0
45567,15:35:36,pep_msh_pep,S,classic,11.0
45568,15:35:36,bbq_ckn,L,chicken,20.75
45569,15:49:15,mexicana,M,veggie,16.0
45570,15:49:15,mexicana,L,veggie,20.25
45571,15:49:15,big_meat,S,classic,12.0
45572,16:07:54,the_greek,S,classic,12.0
45573,16:17:03,hawaiian,L,classic,16.5
45574,16:46:07,bbq_ckn,L,chicken,20.75
45575,16:46:07,calabrese,M,supreme,16.25
45576,16:53:36,green_garden,S,veggie,12.0
45577,16:53:36,classic_dlx,L,classic,20.5
45578,16:53:36,napolitana,L,classic,20.5
45579,16:57:01,mexicana,M,veggie,16.0
45580,16:57:57,spicy_ital,L,supreme,20.75
45581,16:57:57,prsc_argla,S,supreme,12.5
45582,16:57:57,mexicana,L,veggie,20.25
45583,17:04:29,classic_dlx,M,classic,16.0
45584,17:06:29,spicy_ital,L,supreme,20.75
45585,17:07:35,sicilian,L,supreme,20.25
45586,17:07:35,peppr_salami,M,supreme,16.5
45587,17:07:35,big_meat,S,classic,12.0
45588,17:07:35,mexicana,L,veggie,20.25
45589,17:44:06,big_meat,S,classic,12.0
45590,17:44:06,pepperoni,L,classic,15.25
45591,17:44:06,calabrese,M,supreme,16.25
45592,17:44:06,big_meat,S,classic,12.0
45593,17:47:30,five_cheese,L,veggie,18.5
45594,17:47:30,ckn_pesto,M,chicken,16.75
45595,17:51:18,southw_ckn,L,chicken,20.75
45596,17:51:18,bbq_ckn,M,chicken,16.75
45597,17:53:56,pepperoni,S,classic,9.75
45598,17:59:54,bbq_ckn,M,chicken,16.75
45599,17:59:54,thai_ckn,L,chicken,20.75
45600,18:02:02,ital_veggie,S,veggie,12.75
45601,18:02:02,peppr_salami,M,supreme,16.5
45602,18:11:42,spinach_fet,M,veggie,16.0
45603,18:11:42,peppr_salami,S,supreme,12.5
45604,18:22:59,cali_ckn,S,chicken,12.75
45605,18:22:59,ckn_pesto,M,chicken,16.75
45606,18:24:10,pep_msh_pep,L,classic,17.5
45607,18:31:06,cali_ckn,L,chicken,20.75
45608,18:31:06,thai_ckn,M,chicken,16.75
45609,18:31:06,southw_ckn,L,chicken,20.75
45610,18:43:14,mediterraneo,L,veggie,20.25
45611,18:49:33,ckn_alfredo,L,chicken,20.75
45612,18:49:33,ital_supr,M,supreme,16.5
45613,18:51:02,ckn_pesto,M,chicken,16.75
45614,18:51:02,bbq_ckn,M,chicken,16.75
45615,19:11:28,spinach_fet,M,veggie,16.0
45616,19:11:28,southw_ckn,L,chicken,20.75
45617,19:11:28,pepperoni,M,classic,12.5
45618,19:11:28,thai_ckn,L,chicken,20.75
45619,19:17:51,classic_dlx,S,classic,12.0
45620,19:43:21,thai_ckn,L,chicken,20.75
45621,19:43:21,southw_ckn,L,chicken,20.75
45622,19:45:14,ital_veggie,L,veggie,21.0
45623,19:45:14,cali_ckn,M,chicken,16.75
45624,19:45:14,ckn_alfredo,S,chicken,12.75
45625,20:07:08,veggie_veg,M,veggie,16.0
45626,20:13:35,big_meat,S,classic,12.0
45627,20:13:35,peppr_salami,M,supreme,16.5
45628,20:19:35,pep_msh_pep,L,classic,17.5
45629,20:19:35,classic_dlx,S,classic,12.0
45630,20:19:35,calabrese,S,supreme,12.25
45631,21:30:20,mexicana,L,veggie,20.25
45632,21:32:20,spin_pesto,L,veggie,20.75
45633,21:46:27,southw_ckn,L,chicken,20.75
45634,22:26:23,classic_dlx,M,classic,16.0
45635,22:39:18,big_meat,S,classic,12.0
45636,22:39:18,southw_ckn,S,chicken,12.75
45637,22:39:18,bbq_ckn,M,chicken,16.75
45638,22:39:18,bbq_ckn,M,chicken,16.75
45639,11:16:22,mediterraneo,S,veggie,12.0
45640,11:16:22,four_cheese,M,veggie,14.75
45641,11:27:16,prsc_argla,S,supreme,12.5
45642,11:37:40,ckn_pesto,M,chicken,16.75
45643,11:41:14,peppr_salami,S,supreme,12.5
45644,11:41:14,thai_ckn,S,chicken,12.75
45645,11:41:14,five_cheese,L,veggie,18.5
45646,11:41:14,ital_supr,M,supreme,16.5
45647,11:53:05,calabrese,M,supreme,16.25
45648,11:53:05,hawaiian,S,classic,10.5
45649,11:53:05,peppr_salami,L,supreme,20.75
45650,12:17:15,prsc_argla,M,supreme,16.5
45651,12:17:15,four_cheese,L,veggie,17.95
45652,12:17:15,mexicana,L,veggie,20.25
45653,12:17:15,ital_supr,L,supreme,20.75
45654,12:19:11,hawaiian,L,classic,16.5
45655,12:20:51,four_cheese,L,veggie,17.95
45656,12:20:51,spicy_ital,M,supreme,16.5
45657,12:20:51,four_cheese,L,veggie,17.95
45658,12:21:24,mexicana,M,veggie,16.0
45659,12:21:24,green_garden,S,veggie,12.0
45660,12:21:24,bbq_ckn,L,chicken,20.75
45661,12:21:24,big_meat,S,classic,12.0
45662,12:21:24,veggie_veg,S,veggie,12.0
45663,12:24:32,green_garden,S,veggie,12.0
45664,12:24:32,hawaiian,M,classic,13.25
45665,12:24:32,southw_ckn,L,chicken,20.75
45666,12:34:53,ckn_pesto,M,chicken,16.75
45667,12:42:35,peppr_salami,L,supreme,20.75
45668,12:42:35,ital_cpcllo,L,classic,20.5
45669,12:49:11,veggie_veg,S,veggie,12.0
45670,12:50:03,five_cheese,L,veggie,18.5
45671,12:50:03,spin_pesto,M,veggie,16.5
45672,12:51:22,sicilian,M,supreme,16.25
45673,12:54:14,sicilian,S,supreme,12.25
45674,13:03:40,spicy_ital,M,supreme,16.5
45675,13:03:40,calabrese,S,supreme,12.25
45676,13:03:40,big_meat,S,classic,12.0
45677,13:03:40,ital_veggie,M,veggie,16.75
45678,13:04:08,spicy_ital,M,supreme,16.5
45679,13:04:08,napolitana,S,classic,12.0
45680,13:13:31,spicy_ital,L,supreme,20.75
45681,13:24:16,peppr_salami,S,supreme,12.5
45682,13:24:16,mexicana,L,veggie,20.25
45683,13:24:16,peppr_salami,L,supreme,20.75
45684,13:24:16,hawaiian,M,classic,13.25
45685,13:24:16,southw_ckn,S,chicken,12.75
45686,13:24:16,ital_cpcllo,L,classic,20.5
45687,13:26:44,ital_supr,M,supreme,16.5
45688,13:33:39,classic_dlx,L,classic,20.5
45689,13:33:39,pep_msh_pep,M,classic,14.5
45690,13:35:24,hawaiian,L,classic,16.5
45691,13:35:24,ital_supr,M,supreme,16.5
45692,13:35:24,southw_ckn,M,chicken,16.75
45693,13:35:24,spinach_fet,M,veggie,16.0
45694,13:35:24,southw_ckn,S,chicken,12.75
45695,13:46:37,soppressata,S,supreme,12.5
45696,13:53:29,prsc_argla,M,supreme,16.5
45697,13:53:29,classic_dlx,M,classic,16.0
45698,13:53:29,green_garden,M,veggie,16.0
45699,13:53:29,pepperoni,M,classic,12.5
45700,14:01:11,cali_ckn,M,chicken,16.75
45701,14:01:11,bbq_ckn,L,chicken,20.75
45702,14:11:19,the_greek,M,classic,16.0
45703,14:11:19,thai_ckn,L,chicken,20.75
45704,14:11:19,ckn_pesto,S,chicken,12.75
45705,14:40:27,ital_supr,M,supreme,16.5
45706,15:16:25,pep_msh_pep,S,classic,11.0
45707,15:16:25,cali_ckn,S,chicken,12.75
45708,15:38:19,ital_supr,M,supreme,16.5
45709,15:47:35,soppressata,M,supreme,16.5
45710,15:47:35,big_meat,S,classic,12.0
45711,15:47:35,mexicana,S,veggie,12.0
45712,15:47:35,four_cheese,L,veggie,17.95
45713,16:08:47,peppr_salami,S,supreme,12.5
45714,16:14:15,mexicana,M,veggie,16.0
45715,16:14:15,cali_ckn,S,chicken,12.75
45716,16:22:17,hawaiian,M,classic,13.25
45717,16:37:25,classic_dlx,L,classic,20.5
45718,17:02:20,sicilian,M,supreme,16.25
45719,17:02:20,spinach_fet,M,veggie,16.0
45720,17:02:20,classic_dlx,M,classic,16.0
45721,17:02:20,sicilian,S,supreme,12.25
45722,17:13:49,hawaiian,L,classic,16.5
45723,17:24:58,veggie_veg,M,veggie,16.0
45724,17:24:58,pep_msh_pep,M,classic,14.5
45725,17:30:22,big_meat,S,classic,12.0
45726,17:30:22,hawaiian,L,classic,16.5
45727,17:33:00,ital_veggie,L,veggie,21.0
45728,17:33:00,bbq_ckn,S,chicken,12.75
45729,17:45:09,pepperoni,M,classic,12.5
45730,17:45:53,hawaiian,M,classic,13.25
45731,17:45:53,ckn_alfredo,M,chicken,16.75
45732,17:59:38,five_cheese,L,veggie,18.5
45733,17:59:38,ital_supr,L,supreme,20.75
45734,18:03:24,spin_pesto,S,veggie,12.5
45735,18:03:39,ital_veggie,M,veggie,16.75
45736,18:03:39,soppressata,S,supreme,12.5
45737,18:08:51,cali_ckn,M,chicken,16.75
45738,18:08:51,pep_msh_pep,M,classic,14.5
45739,18:08:51,southw_ckn,M,chicken,16.75
45740,18:08:51,spinach_supr,S,supreme,12.5
45741,18:46:39,spin_pesto,M,veggie,16.5
45742,18:46:39,cali_ckn,L,chicken,20.75
45743,18:46:39,pep_msh_pep,L,classic,17.5
45744,18:46:39,spicy_ital,L,supreme,20.75
45745,18:47:29,pepperoni,S,classic,9.75
45746,18:47:29,four_cheese,L,veggie,17.95
45747,19:02:53,thai_ckn,L,chicken,20.75
45748,19:02:53,bbq_ckn,S,chicken,12.75
45749,19:07:00,thai_ckn,M,chicken,16.75
45750,19:07:00,four_cheese,L,veggie,17.95
45751,19:07:00,five_cheese,L,veggie,18.5
45752,19:10:27,ital_cpcllo,L,classic,20.5
45753,19:21:05,hawaiian,M,classic,13.25
45754,19:30:30,hawaiian,S,classic,10.5
45755,19:32:44,mediterraneo,S,veggie,12.0
45756,19:33:10,pepperoni,L,classic,15.25
45757,19:33:10,pepperoni,L,classic,15.25
45758,19:39:22,ckn_pesto,M,chicken,16.75
45759,20:08:15,pepperoni,L,classic,15.25
45760,20:23:16,ckn_pesto,L,chicken,20.75
45761,20:23:16,bbq_ckn,L,chicken,20.75
45762,21:15:17,cali_ckn,M,chicken,16.75
45763,21:15:17,ital_supr,L,supreme,20.75
45764,21:15:17,bbq_ckn,M,chicken,16.75
45765,21:15:17,hawaiian,S,classic,10.5
45766,21:40:34,pep_msh_pep,S,classic,11.0
45767,21:40:34,the_greek,S,classic,12.0
45768,21:40:34,thai_ckn,L,chicken,20.75
45769,22:24:48,prsc_argla,M,supreme,16.5
45770,11:25:40,sicilian,S,supreme,12.25
45771,11:32:33,spicy_ital,L,supreme,20.75
45772,11:32:33,thai_ckn,M,chicken,16.75
45773,11:32:33,veggie_veg,L,veggie,20.25
45774,11:32:33,five_cheese,L,veggie,18.5
45775,11:35:18,ckn_pesto,S,chicken,12.75
45776,11:35:18,spinach_fet,M,veggie,16.0
45777,11:35:18,mediterraneo,L,veggie,20.25
45778,11:54:55,soppressata,S,supreme,12.5
45779,11:54:55,cali_ckn,S,chicken,12.75
45780,11:54:55,spinach_supr,S,supreme,12.5
45781,12:06:37,classic_dlx,L,classic,20.5
45782,12:06:37,green_garden,S,veggie,12.0
45783,12:06:37,hawaiian,M,classic,13.25
45784,12:06:37,sicilian,M,supreme,16.25
45785,12:07:46,hawaiian,S,classic,10.5
45786,12:07:46,thai_ckn,L,chicken,20.75
45787,12:07:46,four_cheese,L,veggie,17.95
45788,12:07:46,big_meat,S,classic,12.0
45789,12:07:46,soppressata,M,supreme,16.5
45790,12:07:46,calabrese,L,supreme,20.25
45791,12:07:46,ital_cpcllo,L,classic,20.5
45792,12:12:24,the_greek,S,classic,12.0
45793,12:12:24,thai_ckn,L,chicken,20.75
45794,12:22:32,thai_ckn,L,chicken,20.75
45795,12:22:37,five_cheese,L,veggie,18.5
45796,12:22:37,classic_dlx,S,classic,12.0
45797,12:22:37,bbq_ckn,L,chicken,20.75
45798,12:22:37,cali_ckn,M,chicken,16.75
45799,12:22:37,ital_supr,M,supreme,16.5
45800,12:29:26,hawaiian,S,classic,10.5
45801,12:35:01,ckn_alfredo,M,chicken,16.75
45802,12:35:01,spicy_ital,L,supreme,20.75
45803,12:35:01,pep_msh_pep,S,classic,11.0
45804,12:35:23,thai_ckn,M,chicken,16.75
45805,12:38:54,ital_cpcllo,L,classic,20.5
45806,12:38:54,thai_ckn,L,chicken,20.75
45807,12:42:00,brie_carre,S,supreme,23.65
45808,12:44:41,five_cheese,L,veggie,18.5
45809,12:49:58,five_cheese,L,veggie,18.5
45810,12:54:29,four_cheese,L,veggie,17.95
45811,12:55:36,pep_msh_pep,M,classic,14.5
45812,13:00:16,the_greek,M,classic,16.0
45813,13:05:47,ckn_pesto,S,chicken,12.75
45814,13:07:43,mexicana,L,veggie,20.25
45815,13:10:58,spinach_fet,L,veggie,20.25
45816,13:14:27,big_meat,S,classic,12.0
45817,13:14:27,mexicana,M,veggie,16.0
45818,13:14:27,mexicana,S,veggie,12.0
45819,13:47:53,classic_dlx,S,classic,12.0
45820,13:47:53,peppr_salami,M,supreme,16.5
45821,13:47:53,the_greek,S,classic,12.0
45822,13:47:53,prsc_argla,L,supreme,20.75
45823,13:47:53,prsc_argla,L,supreme,20.75
45824,13:47:53,sicilian,S,supreme,12.25
45825,13:47:53,bbq_ckn,M,chicken,16.75
45826,13:47:53,cali_ckn,M,chicken,16.75
45827,13:47:53,four_cheese,L,veggie,17.95
45828,13:47:53,ital_supr,L,supreme,20.75
45829,13:47:53,spin_pesto,S,veggie,12.5
45830,13:47:53,mediterraneo,S,veggie,12.0
45831,13:47:53,ckn_alfredo,S,chicken,12.75
45832,13:47:53,pepperoni,S,classic,9.75
45833,14:10:39,southw_ckn,L,chicken,20.75
45834,14:28:57,big_meat,S,classic,12.0
45835,15:27:48,ital_supr,L,supreme,20.75
45836,15:27:48,bbq_ckn,L,chicken,20.75
45837,15:32:10,pepperoni,L,classic,15.25
45838,15:32:10,four_cheese,L,veggie,17.95
45839,15:32:10,veggie_veg,L,veggie,20.25
45840,15:40:36,prsc_argla,M,supreme,16.5
45841,15:49:40,green_garden,L,veggie,20.25
45842,15:54:07,spinach_fet,M,veggie,16.0
45843,15:54:07,prsc_argla,M,supreme,16.5
45844,15:54:07,spicy_ital,S,supreme,12.5
45845,15:56:07,ckn_alfredo,M,chicken,16.75
45846,16:10:09,pepperoni,M,classic,12.5
45847,16:10:09,spinach_fet,L,veggie,20.25
45848,16:26:10,pepperoni,L,classic,15.25
45849,16:26:10,bbq_ckn,L,chicken,20.75
45850,16:32:12,cali_ckn,L,chicken,20.75
45851,16:40:45,thai_ckn,L,chicken,20.75
45852,16:40:45,spinach_fet,L,veggie,20.25
45853,16:40:45,ital_cpcllo,M,classic,16.0
45854,16:40:45,five_cheese,L,veggie,18.5
45855,16:58:08,bbq_ckn,M,chicken,16.75
45856,16:58:08,ital_supr,M,supreme,16.5
45857,16:58:08,bbq_ckn,L,chicken,20.75
45858,17:17:36,prsc_argla,M,supreme,16.5
45859,17:17:36,southw_ckn,M,chicken,16.75
45860,17:24:55,classic_dlx,M,classic,16.0
45861,17:24:55,sicilian,L,supreme,20.25
45862,17:24:55,ckn_pesto,M,chicken,16.75
45863,17:29:03,mediterraneo,M,veggie,16.0
45864,17:57:20,ckn_alfredo,M,chicken,16.75
45865,18:01:30,cali_ckn,L,chicken,20.75
45866,18:01:30,hawaiian,L,classic,16.5
45867,18:01:30,ital_supr,M,supreme,16.5
45868,18:01:30,four_cheese,M,veggie,14.75
45869,18:07:20,thai_ckn,L,chicken,20.75
45870,18:13:42,the_greek,M,classic,16.0
45871,18:13:42,peppr_salami,S,supreme,12.5
45872,18:34:12,mexicana,M,veggie,16.0
45873,18:34:12,veggie_veg,M,veggie,16.0
45874,18:34:12,cali_ckn,M,chicken,16.75
45875,18:34:46,the_greek,XL,classic,25.5
45876,18:34:46,cali_ckn,M,chicken,16.75
45877,18:36:48,cali_ckn,M,chicken,16.75
45878,18:36:48,green_garden,S,veggie,12.0
45879,18:36:48,spicy_ital,M,supreme,16.5
45880,18:36:48,thai_ckn,L,chicken,20.75
45881,19:01:34,spicy_ital,L,supreme,20.75
45882,19:01:34,classic_dlx,S,classic,12.0
45883,19:02:45,thai_ckn,S,chicken,12.75
45884,19:02:45,hawaiian,L,classic,16.5
45885,19:03:41,napolitana,L,classic,20.5
45886,19:16:44,ital_veggie,M,veggie,16.75
45887,19:16:44,sicilian,S,supreme,12.25
45888,20:04:20,sicilian,S,supreme,12.25
45889,20:07:40,four_cheese,L,veggie,17.95
45890,20:07:40,thai_ckn,L,chicken,20.75
45891,20:10:28,classic_dlx,M,classic,16.0
45892,20:40:54,four_cheese,L,veggie,17.95
45893,20:40:54,prsc_argla,M,supreme,16.5
45894,21:02:30,ital_supr,M,supreme,16.5
45895,21:31:49,classic_dlx,S,classic,12.0
45896,21:31:49,hawaiian,L,classic,16.5
